family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
tree,tree_50_k3,50,49,2.0,24818,8,mermaid,31590,3849
tree,tree_50_k3,50,49,2.0,24818,9,compile,1491102,0
tree,tree_50_k3,50,49,2.0,24818,9,urdf,222640,32980
tree,tree_50_k3,50,49,2.0,24818,9,sdf,174038,44548
tree,tree_50_k3,50,49,2.0,24818,9,gazebo,342085,46270
tree,tree_50_k3,50,49,2.0,24818,9,mjcf,98195,15954
tree,tree_50_k3,50,49,2.0,24818,9,dot,19587,4048
tree,tree_50_k3,50,49,2.0,24818,9,mermaid,31470,3849
tree,tree_100_k3,100,99,2.0,49659,0,compile,2512308,0
tree,tree_100_k3,100,99,2.0,49659,0,urdf,428458,66120
tree,tree_100_k3,100,99,2.0,49659,0,sdf,337637,89616
tree,tree_100_k3,100,99,2.0,49659,0,gazebo,590714,91485
tree,tree_100_k3,100,99,2.0,49659,0,mjcf,175211,33682
tree,tree_100_k3,100,99,2.0,49659,0,dot,37260,8044
tree,tree_100_k3,100,99,2.0,49659,0,mermaid,63470,7545
tree,tree_100_k3,100,99,2.0,49659,1,compile,2537356,0
tree,tree_100_k3,100,99,2.0,49659,1,urdf,426053,66120
tree,tree_100_k3,100,99,2.0,49659,1,sdf,342116,89616
tree,tree_100_k3,100,99,2.0,49659,1,gazebo,570356,91485
tree,tree_100_k3,100,99,2.0,49659,1,mjcf,178727,33682
tree,tree_100_k3,100,99,2.0,49659,1,dot,36670,8044
tree,tree_100_k3,100,99,2.0,49659,1,mermaid,62188,7545
tree,tree_100_k3,100,99,2.0,49659,2,compile,2467103,0
tree,tree_100_k3,100,99,2.0,49659,2,urdf,433057,66120
tree,tree_100_k3,100,99,2.0,49659,2,sdf,338568,89616
tree,tree_100_k3,100,99,2.0,49659,2,gazebo,579392,91485
tree,tree_100_k3,100,99,2.0,49659,2,mjcf,176192,33682
tree,tree_100_k3,100,99,2.0,49659,2,dot,36389,8044
tree,tree_100_k3,100,99,2.0,49659,2,mermaid,61997,7545
tree,tree_100_k3,100,99,2.0,49659,3,compile,2476260,0
tree,tree_100_k3,100,99,2.0,49659,3,urdf,424120,66120
tree,tree_100_k3,100,99,2.0,49659,3,sdf,338368,89616
tree,tree_100_k3,100,99,2.0,49659,3,gazebo,573592,91485
tree,tree_100_k3,100,99,2.0,49659,3,mjcf,185670,33682
tree,tree_100_k3,100,99,2.0,49659,3,dot,36599,8044
tree,tree_100_k3,100,99,2.0,49659,3,mermaid,61426,7545
tree,tree_100_k3,100,99,2.0,49659,4,compile,2493263,0
tree,tree_100_k3,100,99,2.0,49659,4,urdf,430382,66120
tree,tree_100_k3,100,99,2.0,49659,4,sdf,336495,89616
tree,tree_100_k3,100,99,2.0,49659,4,gazebo,565176,91485
tree,tree_100_k3,100,99,2.0,49659,4,mjcf,172906,33682
tree,tree_100_k3,100,99,2.0,49659,4,dot,36869,8044
tree,tree_100_k3,100,99,2.0,49659,4,mermaid,62117,7545
tree,tree_100_k3,100,99,2.0,49659,5,compile,2484365,0
tree,tree_100_k3,100,99,2.0,49659,5,urdf,427957,66120
tree,tree_100_k3,100,99,2.0,49659,5,sdf,337727,89616
tree,tree_100_k3,100,99,2.0,49659,5,gazebo,580504,91485
tree,tree_100_k3,100,99,2.0,49659,5,mjcf,172215,33682
tree,tree_100_k3,100,99,2.0,49659,5,dot,36860,8044
tree,tree_100_k3,100,99,2.0,49659,5,mermaid,62006,7545
tree,tree_100_k3,100,99,2.0,49659,6,compile,2485177,0
tree,tree_100_k3,100,99,2.0,49659,6,urdf,421134,66120
tree,tree_100_k3,100,99,2.0,49659,6,sdf,347646,89616
tree,tree_100_k3,100,99,2.0,49659,6,gazebo,582128,91485
tree,tree_100_k3,100,99,2.0,49659,6,mjcf,182504,33682
tree,tree_100_k3,100,99,2.0,49659,6,dot,39455,8044
tree,tree_100_k3,100,99,2.0,49659,6,mermaid,63710,7545
tree,tree_100_k3,100,99,2.0,49659,7,compile,2481180,0
tree,tree_100_k3,100,99,2.0,49659,7,urdf,427286,66120
tree,tree_100_k3,100,99,2.0,49659,7,sdf,339140,89616
tree,tree_100_k3,100,99,2.0,49659,7,gazebo,566528,91485
tree,tree_100_k3,100,99,2.0,49659,7,mjcf,172114,33682
tree,tree_100_k3,100,99,2.0,49659,7,dot,36709,8044
tree,tree_100_k3,100,99,2.0,49659,7,mermaid,61826,7545
tree,tree_100_k3,100,99,2.0,49659,8,compile,2503522,0
tree,tree_100_k3,100,99,2.0,49659,8,urdf,433046,66120
tree,tree_100_k3,100,99,2.0,49659,8,sdf,352305,89616
tree,tree_100_k3,100,99,2.0,49659,8,gazebo,575144,91485
tree,tree_100_k3,100,99,2.0,49659,8,mjcf,175090,33682
tree,tree_100_k3,100,99,2.0,49659,8,dot,36669,8044
tree,tree_100_k3,100,99,2.0,49659,8,mermaid,62267,7545
tree,tree_100_k3,100,99,2.0,49659,9,compile,2509823,0
tree,tree_100_k3,100,99,2.0,49659,9,urdf,446072,66120
tree,tree_100_k3,100,99,2.0,49659,9,sdf,353076,89616
tree,tree_100_k3,100,99,2.0,49659,9,gazebo,576458,91485
tree,tree_100_k3,100,99,2.0,49659,9,mjcf,173578,33682
tree,tree_100_k3,100,99,2.0,49659,9,dot,36559,8044
tree,tree_100_k3,100,99,2.0,49659,9,mermaid,61736,7545
tree,tree_200_k3,200,199,2.0,99698,0,compile,4718449,0
tree,tree_200_k3,200,199,2.0,99698,0,urdf,839624,132792
tree,tree_200_k3,200,199,2.0,99698,0,sdf,697385,179776
tree,tree_200_k3,200,199,2.0,99698,0,gazebo,1090797,182582
tree,tree_200_k3,200,199,2.0,99698,0,mjcf,336595,65796
tree,tree_200_k3,200,199,2.0,99698,0,dot,71906,16480
tree,tree_200_k3,200,199,2.0,99698,0,mermaid,123303,15381
tree,tree_200_k3,200,199,2.0,99698,1,compile,4716365,0
tree,tree_200_k3,200,199,2.0,99698,1,urdf,839844,132792
tree,tree_200_k3,200,199,2.0,99698,1,sdf,667539,179776
tree,tree_200_k3,200,199,2.0,99698,1,gazebo,1072082,182582
tree,tree_200_k3,200,199,2.0,99698,1,mjcf,341634,65796
tree,tree_200_k3,200,199,2.0,99698,1,dot,72327,16480
tree,tree_200_k3,200,199,2.0,99698,1,mermaid,121960,15381
tree,tree_200_k3,200,199,2.0,99698,2,compile,4711716,0
tree,tree_200_k3,200,199,2.0,99698,2,urdf,847288,132792
tree,tree_200_k3,200,199,2.0,99698,2,sdf,674953,179776
tree,tree_200_k3,200,199,2.0,99698,2,gazebo,1093512,182582
tree,tree_200_k3,200,199,2.0,99698,2,mjcf,342506,65796
tree,tree_200_k3,200,199,2.0,99698,2,dot,72707,16480
tree,tree_200_k3,200,199,2.0,99698,2,mermaid,122160,15381
tree,tree_200_k3,200,199,2.0,99698,3,compile,4904900,0
tree,tree_200_k3,200,199,2.0,99698,3,urdf,888606,132792
tree,tree_200_k3,200,199,2.0,99698,3,sdf,680173,179776
tree,tree_200_k3,200,199,2.0,99698,3,gazebo,1158485,182582
tree,tree_200_k3,200,199,2.0,99698,3,mjcf,341053,65796
tree,tree_200_k3,200,199,2.0,99698,3,dot,72066,16480
tree,tree_200_k3,200,199,2.0,99698,3,mermaid,121439,15381
tree,tree_200_k3,200,199,2.0,99698,4,compile,4727647,0
tree,tree_200_k3,200,199,2.0,99698,4,urdf,840445,132792
tree,tree_200_k3,200,199,2.0,99698,4,sdf,666788,179776
tree,tree_200_k3,200,199,2.0,99698,4,gazebo,1081119,182582
tree,tree_200_k3,200,199,2.0,99698,4,mjcf,342326,65796
tree,tree_200_k3,200,199,2.0,99698,4,dot,72397,16480
tree,tree_200_k3,200,199,2.0,99698,4,mermaid,128743,15381
tree,tree_200_k3,200,199,2.0,99698,5,compile,4958461,0
tree,tree_200_k3,200,199,2.0,99698,5,urdf,908052,132792
tree,tree_200_k3,200,199,2.0,99698,5,sdf,858930,179776
tree,tree_200_k3,200,199,2.0,99698,5,gazebo,1119201,182582
tree,tree_200_k3,200,199,2.0,99698,5,mjcf,343738,65796
tree,tree_200_k3,200,199,2.0,99698,5,dot,72106,16480
tree,tree_200_k3,200,199,2.0,99698,5,mermaid,121489,15381
tree,tree_200_k3,200,199,2.0,99698,6,compile,4837664,0
tree,tree_200_k3,200,199,2.0,99698,6,urdf,830947,132792
tree,tree_200_k3,200,199,2.0,99698,6,sdf,679020,179776
tree,tree_200_k3,200,199,2.0,99698,6,gazebo,1079957,182582
tree,tree_200_k3,200,199,2.0,99698,6,mjcf,348638,65796
tree,tree_200_k3,200,199,2.0,99698,6,dot,80001,16480
tree,tree_200_k3,200,199,2.0,99698,6,mermaid,121639,15381
tree,tree_200_k3,200,199,2.0,99698,7,compile,4835971,0
tree,tree_200_k3,200,199,2.0,99698,7,urdf,837800,132792
tree,tree_200_k3,200,199,2.0,99698,7,sdf,664273,179776
tree,tree_200_k3,200,199,2.0,99698,7,gazebo,1074576,182582
tree,tree_200_k3,200,199,2.0,99698,7,mjcf,345061,65796
tree,tree_200_k3,200,199,2.0,99698,7,dot,72958,16480
tree,tree_200_k3,200,199,2.0,99698,7,mermaid,124375,15381
tree,tree_200_k3,200,199,2.0,99698,8,compile,4901715,0
tree,tree_200_k3,200,199,2.0,99698,8,urdf,842068,132792
tree,tree_200_k3,200,199,2.0,99698,8,sdf,671135,179776
tree,tree_200_k3,200,199,2.0,99698,8,gazebo,1082943,182582
tree,tree_200_k3,200,199,2.0,99698,8,mjcf,352354,65796
tree,tree_200_k3,200,199,2.0,99698,8,dot,72206,16480
tree,tree_200_k3,200,199,2.0,99698,8,mermaid,121770,15381
tree,tree_200_k3,200,199,2.0,99698,9,compile,4745741,0
tree,tree_200_k3,200,199,2.0,99698,9,urdf,853811,132792
tree,tree_200_k3,200,199,2.0,99698,9,sdf,684420,179776
tree,tree_200_k3,200,199,2.0,99698,9,gazebo,1088062,182582
tree,tree_200_k3,200,199,2.0,99698,9,mjcf,330213,65796
tree,tree_200_k3,200,199,2.0,99698,9,dot,72246,16480
tree,tree_200_k3,200,199,2.0,99698,9,mermaid,123553,15381
tree,tree_500_k3,500,499,2.0,249916,0,compile,11853585,0
tree,tree_500_k3,500,499,2.0,249916,0,urdf,1937624,332807
tree,tree_500_k3,500,499,2.0,249916,0,sdf,1687542,451595
tree,tree_500_k3,500,499,2.0,249916,0,gazebo,2605554,455936
tree,tree_500_k3,500,499,2.0,249916,0,mjcf,858209,176901
tree,tree_500_k3,500,499,2.0,249916,0,dot,178597,41922
tree,tree_500_k3,500,499,2.0,249916,0,mermaid,309944,39023
tree,tree_500_k3,500,499,2.0,249916,1,compile,11846322,0
tree,tree_500_k3,500,499,2.0,249916,1,urdf,1949356,332807
tree,tree_500_k3,500,499,2.0,249916,1,sdf,1643069,451595
tree,tree_500_k3,500,499,2.0,249916,1,gazebo,2584284,455936
tree,tree_500_k3,500,499,2.0,249916,1,mjcf,863638,176901
tree,tree_500_k3,500,499,2.0,249916,1,dot,186542,41922
tree,tree_500_k3,500,499,2.0,249916,1,mermaid,317369,39023
tree,tree_500_k3,500,499,2.0,249916,2,compile,11836494,0
tree,tree_500_k3,500,499,2.0,249916,2,urdf,1938786,332807
tree,tree_500_k3,500,499,2.0,249916,2,sdf,1633862,451595
tree,tree_500_k3,500,499,2.0,249916,2,gazebo,2591086,455936
tree,tree_500_k3,500,499,2.0,249916,2,mjcf,825557,176901
tree,tree_500_k3,500,499,2.0,249916,2,dot,177876,41922
tree,tree_500_k3,500,499,2.0,249916,2,mermaid,306127,39023
tree,tree_500_k3,500,499,2.0,249916,3,compile,12009970,0
tree,tree_500_k3,500,499,2.0,249916,3,urdf,1956931,332807
tree,tree_500_k3,500,499,2.0,249916,3,sdf,1688725,451595
tree,tree_500_k3,500,499,2.0,249916,3,gazebo,2740869,455936
tree,tree_500_k3,500,499,2.0,249916,3,mjcf,856455,176901
tree,tree_500_k3,500,499,2.0,249916,3,dot,183376,41922
tree,tree_500_k3,500,499,2.0,249916,3,mermaid,325124,39023
tree,tree_500_k3,500,499,2.0,249916,4,compile,11819000,0
tree,tree_500_k3,500,499,2.0,249916,4,urdf,1928397,332807
tree,tree_500_k3,500,499,2.0,249916,4,sdf,1654931,451595
tree,tree_500_k3,500,499,2.0,249916,4,gazebo,2570849,455936
tree,tree_500_k3,500,499,2.0,249916,4,mjcf,862397,176901
tree,tree_500_k3,500,499,2.0,249916,4,dot,177194,41922
tree,tree_500_k3,500,499,2.0,249916,4,mermaid,311908,39023
tree,tree_500_k3,500,499,2.0,249916,5,compile,11767333,0
tree,tree_500_k3,500,499,2.0,249916,5,urdf,1919470,332807
tree,tree_500_k3,500,499,2.0,249916,5,sdf,1659530,451595
tree,tree_500_k3,500,499,2.0,249916,5,gazebo,2568714,455936
tree,tree_500_k3,500,499,2.0,249916,5,mjcf,855825,176901
tree,tree_500_k3,500,499,2.0,249916,5,dot,182965,41922
tree,tree_500_k3,500,499,2.0,249916,5,mermaid,304013,39023
tree,tree_500_k3,500,499,2.0,249916,6,compile,11771591,0
tree,tree_500_k3,500,499,2.0,249916,6,urdf,1944617,332807
tree,tree_500_k3,500,499,2.0,249916,6,sdf,1684557,451595
tree,tree_500_k3,500,499,2.0,249916,6,gazebo,2569256,455936
tree,tree_500_k3,500,499,2.0,249916,6,mjcf,885309,176901
tree,tree_500_k3,500,499,2.0,249916,6,dot,178697,41922
tree,tree_500_k3,500,499,2.0,249916,6,mermaid,310225,39023
tree,tree_500_k3,500,499,2.0,249916,7,compile,12327299,0
tree,tree_500_k3,500,499,2.0,249916,7,urdf,1941962,332807
tree,tree_500_k3,500,499,2.0,249916,7,sdf,1643911,451595
tree,tree_500_k3,500,499,2.0,249916,7,gazebo,2709640,455936
tree,tree_500_k3,500,499,2.0,249916,7,mjcf,863409,176901
tree,tree_500_k3,500,499,2.0,249916,7,dot,176162,41922
tree,tree_500_k3,500,499,2.0,249916,7,mermaid,314734,39023
tree,tree_500_k3,500,499,2.0,249916,8,compile,11838387,0
tree,tree_500_k3,500,499,2.0,249916,8,urdf,1961028,332807
tree,tree_500_k3,500,499,2.0,249916,8,sdf,1652868,451595
tree,tree_500_k3,500,499,2.0,249916,8,gazebo,2574966,455936
tree,tree_500_k3,500,499,2.0,249916,8,mjcf,874840,176901
tree,tree_500_k3,500,499,2.0,249916,8,dot,179448,41922
tree,tree_500_k3,500,499,2.0,249916,8,mermaid,306799,39023
tree,tree_500_k3,500,499,2.0,249916,9,compile,11891778,0
tree,tree_500_k3,500,499,2.0,249916,9,urdf,1966178,332807
tree,tree_500_k3,500,499,2.0,249916,9,sdf,1712230,451595
tree,tree_500_k3,500,499,2.0,249916,9,gazebo,2603721,455936
tree,tree_500_k3,500,499,2.0,249916,9,mjcf,849862,176901
tree,tree_500_k3,500,499,2.0,249916,9,dot,178747,41922
tree,tree_500_k3,500,499,2.0,249916,9,mermaid,304204,39023
tree,tree_1000_k3,1000,999,2.0,500421,0,compile,25139183,0
tree,tree_1000_k3,1000,999,2.0,500421,0,urdf,3865821,666509
tree,tree_1000_k3,1000,999,2.0,500421,0,sdf,3264207,904972
tree,tree_1000_k3,1000,999,2.0,500421,0,gazebo,5156776,911753
tree,tree_1000_k3,1000,999,2.0,500421,0,mjcf,1700838,368864
tree,tree_1000_k3,1000,999,2.0,500421,0,dot,365018,84390
tree,tree_1000_k3,1000,999,2.0,500421,0,mermaid,606174,78491
tree,tree_1000_k3,1000,999,2.0,500421,1,compile,23886340,0
tree,tree_1000_k3,1000,999,2.0,500421,1,urdf,3895778,666509
tree,tree_1000_k3,1000,999,2.0,500421,1,sdf,3279896,904972
tree,tree_1000_k3,1000,999,2.0,500421,1,gazebo,5121950,911753
tree,tree_1000_k3,1000,999,2.0,500421,1,mjcf,1692853,368864
tree,tree_1000_k3,1000,999,2.0,500421,1,dot,355761,84390
tree,tree_1000_k3,1000,999,2.0,500421,1,mermaid,607476,78491
tree,tree_1000_k3,1000,999,2.0,500421,2,compile,23570334,0
tree,tree_1000_k3,1000,999,2.0,500421,2,urdf,3819754,666509
tree,tree_1000_k3,1000,999,2.0,500421,2,sdf,3238578,904972
tree,tree_1000_k3,1000,999,2.0,500421,2,gazebo,5113163,911753
tree,tree_1000_k3,1000,999,2.0,500421,2,mjcf,1687082,368864
tree,tree_1000_k3,1000,999,2.0,500421,2,dot,355751,84390
tree,tree_1000_k3,1000,999,2.0,500421,2,mermaid,600172,78491
tree,tree_1000_k3,1000,999,2.0,500421,3,compile,24110983,0
tree,tree_1000_k3,1000,999,2.0,500421,3,urdf,3836525,666509
tree,tree_1000_k3,1000,999,2.0,500421,3,sdf,3226355,904972
tree,tree_1000_k3,1000,999,2.0,500421,3,gazebo,5085622,911753
tree,tree_1000_k3,1000,999,2.0,500421,3,mjcf,1692762,368864
tree,tree_1000_k3,1000,999,2.0,500421,3,dot,358195,84390
tree,tree_1000_k3,1000,999,2.0,500421,3,mermaid,610962,78491
tree,tree_1000_k3,1000,999,2.0,500421,4,compile,23559052,0
tree,tree_1000_k3,1000,999,2.0,500421,4,urdf,3857225,666509
tree,tree_1000_k3,1000,999,2.0,500421,4,sdf,3260228,904972
tree,tree_1000_k3,1000,999,2.0,500421,4,gazebo,5122160,911753
tree,tree_1000_k3,1000,999,2.0,500421,4,mjcf,1688374,368864
tree,tree_1000_k3,1000,999,2.0,500421,4,dot,363686,84390
tree,tree_1000_k3,1000,999,2.0,500421,4,mermaid,595964,78491
tree,tree_1000_k3,1000,999,2.0,500421,5,compile,23714325,0
tree,tree_1000_k3,1000,999,2.0,500421,5,urdf,3824002,666509
tree,tree_1000_k3,1000,999,2.0,500421,5,sdf,3283263,904972
tree,tree_1000_k3,1000,999,2.0,500421,5,gazebo,5123683,911753
tree,tree_1000_k3,1000,999,2.0,500421,5,mjcf,1667395,368864
tree,tree_1000_k3,1000,999,2.0,500421,5,dot,358816,84390
tree,tree_1000_k3,1000,999,2.0,500421,5,mermaid,596605,78491
tree,tree_1000_k3,1000,999,2.0,500421,6,compile,24875665,0
tree,tree_1000_k3,1000,999,2.0,500421,6,urdf,3915284,666509
tree,tree_1000_k3,1000,999,2.0,500421,6,sdf,3357682,904972
tree,tree_1000_k3,1000,999,2.0,500421,6,gazebo,5129885,911753
tree,tree_1000_k3,1000,999,2.0,500421,6,mjcf,1715626,368864
tree,tree_1000_k3,1000,999,2.0,500421,6,dot,363115,84390
tree,tree_1000_k3,1000,999,2.0,500421,6,mermaid,609089,78491
tree,tree_1000_k3,1000,999,2.0,500421,7,compile,23529266,0
tree,tree_1000_k3,1000,999,2.0,500421,7,urdf,3898914,666509
tree,tree_1000_k3,1000,999,2.0,500421,7,sdf,3286769,904972
tree,tree_1000_k3,1000,999,2.0,500421,7,gazebo,5133271,911753
tree,tree_1000_k3,1000,999,2.0,500421,7,mjcf,1681101,368864
tree,tree_1000_k3,1000,999,2.0,500421,7,dot,359488,84390
tree,tree_1000_k3,1000,999,2.0,500421,7,mermaid,602186,78491
tree,tree_1000_k3,1000,999,2.0,500421,8,compile,23441030,0
tree,tree_1000_k3,1000,999,2.0,500421,8,urdf,3860070,666509
tree,tree_1000_k3,1000,999,2.0,500421,8,sdf,3229931,904972
tree,tree_1000_k3,1000,999,2.0,500421,8,gazebo,5055996,911753
tree,tree_1000_k3,1000,999,2.0,500421,8,mjcf,1688274,368864
tree,tree_1000_k3,1000,999,2.0,500421,8,dot,357775,84390
tree,tree_1000_k3,1000,999,2.0,500421,8,mermaid,608848,78491
tree,tree_1000_k3,1000,999,2.0,500421,9,compile,23526030,0
tree,tree_1000_k3,1000,999,2.0,500421,9,urdf,3869828,666509
tree,tree_1000_k3,1000,999,2.0,500421,9,sdf,3270639,904972
tree,tree_1000_k3,1000,999,2.0,500421,9,gazebo,5089549,911753
tree,tree_1000_k3,1000,999,2.0,500421,9,mjcf,1682804,368864
tree,tree_1000_k3,1000,999,2.0,500421,9,dot,357935,84390
tree,tree_1000_k3,1000,999,2.0,500421,9,mermaid,611303,78491
tree,tree_2000_k3,2000,1999,2.0,1004722,0,compile,53104054,0
tree,tree_2000_k3,2000,1999,2.0,1004722,0,urdf,9288638,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,0,sdf,12333931,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,0,gazebo,12363277,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,0,mjcf,3749371,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,0,dot,757749,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,0,mermaid,1283861,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,1,compile,59528009,0
tree,tree_2000_k3,2000,1999,2.0,1004722,1,urdf,8997870,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,1,sdf,11248195,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,1,gazebo,13138089,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,1,mjcf,3581024,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,1,dot,753921,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,1,mermaid,1243765,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,2,compile,58748860,0
tree,tree_2000_k3,2000,1999,2.0,1004722,2,urdf,8843700,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,2,sdf,7772670,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,2,gazebo,11685850,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,2,mjcf,3675752,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,2,dot,762728,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,2,mermaid,1259505,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,3,compile,57312521,0
tree,tree_2000_k3,2000,1999,2.0,1004722,3,urdf,8824323,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,3,sdf,7483994,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,3,gazebo,12219807,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,3,mjcf,3609027,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,3,dot,763069,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,3,mermaid,1217115,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,4,compile,51192700,0
tree,tree_2000_k3,2000,1999,2.0,1004722,4,urdf,8419960,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,4,sdf,7053122,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,4,gazebo,11321683,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,4,mjcf,3554334,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,4,dot,751797,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,4,mermaid,1224078,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,5,compile,51803591,0
tree,tree_2000_k3,2000,1999,2.0,1004722,5,urdf,8703575,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,5,sdf,7253530,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,5,gazebo,11164266,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,5,mjcf,3606141,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,5,dot,767618,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,5,mermaid,1254877,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,6,compile,56122798,0
tree,tree_2000_k3,2000,1999,2.0,1004722,6,urdf,8974677,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,6,sdf,8100397,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,6,gazebo,11311925,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,6,mjcf,3673047,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,6,dot,760625,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,6,mermaid,1232164,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,7,compile,51871580,0
tree,tree_2000_k3,2000,1999,2.0,1004722,7,urdf,8610940,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,7,sdf,7039406,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,7,gazebo,15668691,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,7,mjcf,5412779,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,7,dot,1129671,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,7,mermaid,1973301,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,8,compile,63546558,0
tree,tree_2000_k3,2000,1999,2.0,1004722,8,urdf,8893013,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,8,sdf,7740599,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,8,gazebo,11558009,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,8,mjcf,3601723,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,8,dot,740646,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,8,mermaid,1253754,161835
tree,tree_2000_k3,2000,1999,2.0,1004722,9,compile,61884535,0
tree,tree_2000_k3,2000,1999,2.0,1004722,9,urdf,8995165,1336930
tree,tree_2000_k3,2000,1999,2.0,1004722,9,sdf,7976394,1815281
tree,tree_2000_k3,2000,1999,2.0,1004722,9,gazebo,11628561,1829566
tree,tree_2000_k3,2000,1999,2.0,1004722,9,mjcf,3628523,743681
tree,tree_2000_k3,2000,1999,2.0,1004722,9,dot,770683,173734
tree,tree_2000_k3,2000,1999,2.0,1004722,9,mermaid,1714162,161835
tree,tree_5000_k3,5000,4999,2.0,2519026,0,compile,137603219,0
tree,tree_5000_k3,5000,4999,2.0,2519026,0,urdf,23092302,3349961
tree,tree_5000_k3,5000,4999,2.0,2519026,0,sdf,20419050,4552805
tree,tree_5000_k3,5000,4999,2.0,2519026,0,gazebo,28804956,4584624
tree,tree_5000_k3,5000,4999,2.0,2519026,0,mjcf,9399287,1919209
tree,tree_5000_k3,5000,4999,2.0,2519026,0,dot,1907418,443087
tree,tree_5000_k3,5000,4999,2.0,2519026,0,mermaid,3137978,413188
tree,tree_5000_k3,5000,4999,2.0,2519026,1,compile,142798207,0
tree,tree_5000_k3,5000,4999,2.0,2519026,1,urdf,23714495,3349961
tree,tree_5000_k3,5000,4999,2.0,2519026,1,sdf,20711772,4552805
tree,tree_5000_k3,5000,4999,2.0,2519026,1,gazebo,29504896,4584624
tree,tree_5000_k3,5000,4999,2.0,2519026,1,mjcf,9620284,1919209
tree,tree_5000_k3,5000,4999,2.0,2519026,1,dot,1922836,443087
tree,tree_5000_k3,5000,4999,2.0,2519026,1,mermaid,3063638,413188
tree,tree_5000_k3,5000,4999,2.0,2519026,2,compile,163180437,0
tree,tree_5000_k3,5000,4999,2.0,2519026,2,urdf,24835871,3349961
tree,tree_5000_k3,5000,4999,2.0,2519026,2,sdf,20157717,4552805
tree,tree_5000_k3,5000,4999,2.0,2519026,2,gazebo,28440889,4584624
tree,tree_5000_k3,5000,4999,2.0,2519026,2,mjcf,8951813,1919209
tree,tree_5000_k3,5000,4999,2.0,2519026,2,dot,1885727,443087
tree,tree_5000_k3,5000,4999,2.0,2519026,2,mermaid,3235041,413188
tree,tree_5000_k3,5000,4999,2.0,2519026,3,compile,146555723,0
tree,tree_5000_k3,5000,4999,2.0,2519026,3,urdf,22470409,3349961
tree,tree_5000_k3,5000,4999,2.0,2519026,3,sdf,19721224,4552805
tree,tree_5000_k3,5000,4999,2.0,2519026,3,gazebo,32422729,4584624
tree,tree_5000_k3,5000,4999,2.0,2519026,3,mjcf,9103359,1919209
tree,tree_5000_k3,5000,4999,2.0,2519026,3,dot,1911194,443087
tree,tree_5000_k3,5000,4999,2.0,2519026,3,mermaid,3119182,413188
tree,tree_5000_k3,5000,4999,2.0,2519026,4,compile,142930206,0
