family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,7,urdf,23665,1194
chain,chain_2,2,1,2.0,987,7,sdf,17072,1778
chain,chain_2,2,1,2.0,987,7,gazebo,99658,3002
chain,chain_2,2,1,2.0,987,7,mjcf,7114,668
chain,chain_2,2,1,2.0,987,7,dot,2074,257
chain,chain_2,2,1,2.0,987,7,mermaid,3296,346
chain,chain_2,2,1,2.0,987,8,compile,378543,0
chain,chain_2,2,1,2.0,987,8,urdf,24526,1194
chain,chain_2,2,1,2.0,987,8,sdf,17032,1778
chain,chain_2,2,1,2.0,987,8,gazebo,102894,3002
chain,chain_2,2,1,2.0,987,8,mjcf,6983,668
chain,chain_2,2,1,2.0,987,8,dot,1953,257
chain,chain_2,2,1,2.0,987,8,mermaid,3306,346
chain,chain_2,2,1,2.0,987,9,compile,371891,0
chain,chain_2,2,1,2.0,987,9,urdf,24085,1194
chain,chain_2,2,1,2.0,987,9,sdf,16962,1778
chain,chain_2,2,1,2.0,987,9,gazebo,101211,3002
chain,chain_2,2,1,2.0,987,9,mjcf,7124,668
chain,chain_2,2,1,2.0,987,9,dot,1924,257
chain,chain_2,2,1,2.0,987,9,mermaid,3306,346
chain,chain_2,2,1,2.0,987,10,compile,374075,0
chain,chain_2,2,1,2.0,987,10,urdf,26750,1194
chain,chain_2,2,1,2.0,987,10,sdf,16881,1778
chain,chain_2,2,1,2.0,987,10,gazebo,101912,3002
chain,chain_2,2,1,2.0,987,10,mjcf,7344,668
chain,chain_2,2,1,2.0,987,10,dot,1974,257
chain,chain_2,2,1,2.0,987,10,mermaid,3176,346
chain,chain_2,2,1,2.0,987,11,compile,370769,0
chain,chain_2,2,1,2.0,987,11,urdf,24196,1194
chain,chain_2,2,1,2.0,987,11,sdf,16732,1778
chain,chain_2,2,1,2.0,987,11,gazebo,113223,3002
chain,chain_2,2,1,2.0,987,11,mjcf,6692,668
chain,chain_2,2,1,2.0,987,11,dot,1873,257
chain,chain_2,2,1,2.0,987,11,mermaid,3246,346
chain,chain_2,2,1,2.0,987,12,compile,376018,0
chain,chain_2,2,1,2.0,987,12,urdf,26359,1194
chain,chain_2,2,1,2.0,987,12,sdf,16872,1778
chain,chain_2,2,1,2.0,987,12,gazebo,101511,3002
chain,chain_2,2,1,2.0,987,12,mjcf,7183,668
chain,chain_2,2,1,2.0,987,12,dot,1883,257
chain,chain_2,2,1,2.0,987,12,mermaid,3106,346
chain,chain_2,2,1,2.0,987,13,compile,380357,0
chain,chain_2,2,1,2.0,987,13,urdf,24587,1194
chain,chain_2,2,1,2.0,987,13,sdf,16872,1778
chain,chain_2,2,1,2.0,987,13,gazebo,104397,3002
chain,chain_2,2,1,2.0,987,13,mjcf,7234,668
chain,chain_2,2,1,2.0,987,13,dot,1933,257
chain,chain_2,2,1,2.0,987,13,mermaid,3146,346
chain,chain_2,2,1,2.0,987,14,compile,373404,0
chain,chain_2,2,1,2.0,987,14,urdf,32001,1194
chain,chain_2,2,1,2.0,987,14,sdf,23094,1778
chain,chain_2,2,1,2.0,987,14,gazebo,138471,3002
chain,chain_2,2,1,2.0,987,14,mjcf,9648,668
chain,chain_2,2,1,2.0,987,14,dot,2495,257
chain,chain_2,2,1,2.0,987,14,mermaid,4429,346
chain,chain_2,2,1,2.0,987,15,compile,462311,0
chain,chain_2,2,1,2.0,987,15,urdf,33783,1194
chain,chain_2,2,1,2.0,987,15,sdf,24355,1778
chain,chain_2,2,1,2.0,987,15,gazebo,138361,3002
chain,chain_2,2,1,2.0,987,15,mjcf,9478,668
chain,chain_2,2,1,2.0,987,15,dot,2555,257
chain,chain_2,2,1,2.0,987,15,mermaid,4568,346
chain,chain_2,2,1,2.0,987,16,compile,514240,0
chain,chain_2,2,1,2.0,987,16,urdf,34405,1194
chain,chain_2,2,1,2.0,987,16,sdf,24526,1778
chain,chain_2,2,1,2.0,987,16,gazebo,136768,3002
chain,chain_2,2,1,2.0,987,16,mjcf,9027,668
chain,chain_2,2,1,2.0,987,16,dot,2545,257
chain,chain_2,2,1,2.0,987,16,mermaid,4148,346
chain,chain_2,2,1,2.0,987,17,compile,489032,0
chain,chain_2,2,1,2.0,987,17,urdf,31269,1194
chain,chain_2,2,1,2.0,987,17,sdf,22342,1778
chain,chain_2,2,1,2.0,987,17,gazebo,136728,3002
chain,chain_2,2,1,2.0,987,17,mjcf,8616,668
chain,chain_2,2,1,2.0,987,17,dot,2224,257
chain,chain_2,2,1,2.0,987,17,mermaid,3867,346
chain,chain_2,2,1,2.0,987,18,compile,435381,0
chain,chain_2,2,1,2.0,987,18,urdf,25167,1194
chain,chain_2,2,1,2.0,987,18,sdf,17382,1778
chain,chain_2,2,1,2.0,987,18,gazebo,106521,3002
chain,chain_2,2,1,2.0,987,18,mjcf,7113,668
chain,chain_2,2,1,2.0,987,18,dot,1973,257
chain,chain_2,2,1,2.0,987,18,mermaid,3446,346
chain,chain_2,2,1,2.0,987,19,compile,385877,0
chain,chain_2,2,1,2.0,987,19,urdf,24426,1194
chain,chain_2,2,1,2.0,987,19,sdf,17173,1778
chain,chain_2,2,1,2.0,987,19,gazebo,103716,3002
chain,chain_2,2,1,2.0,987,19,mjcf,7013,668
chain,chain_2,2,1,2.0,987,19,dot,1914,257
chain,chain_2,2,1,2.0,987,19,mermaid,3276,346
chain,chain_2,2,1,2.0,987,20,compile,373123,0
chain,chain_2,2,1,2.0,987,20,urdf,23965,1194
chain,chain_2,2,1,2.0,987,20,sdf,17103,1778
chain,chain_2,2,1,2.0,987,20,gazebo,102323,3002
chain,chain_2,2,1,2.0,987,20,mjcf,7083,668
chain,chain_2,2,1,2.0,987,20,dot,1904,257
chain,chain_2,2,1,2.0,987,20,mermaid,3156,346
chain,chain_2,2,1,2.0,987,21,compile,381128,0
chain,chain_2,2,1,2.0,987,21,urdf,24426,1194
chain,chain_2,2,1,2.0,987,21,sdf,16952,1778
chain,chain_2,2,1,2.0,987,21,gazebo,104056,3002
chain,chain_2,2,1,2.0,987,21,mjcf,7144,668
chain,chain_2,2,1,2.0,987,21,dot,1914,257
chain,chain_2,2,1,2.0,987,21,mermaid,3206,346
chain,chain_2,2,1,2.0,987,22,compile,371390,0
chain,chain_2,2,1,2.0,987,22,urdf,24016,1194
chain,chain_2,2,1,2.0,987,22,sdf,16982,1778
chain,chain_2,2,1,2.0,987,22,gazebo,101802,3002
chain,chain_2,2,1,2.0,987,22,mjcf,16992,668
chain,chain_2,2,1,2.0,987,22,dot,2004,257
chain,chain_2,2,1,2.0,987,22,mermaid,3306,346
chain,chain_2,2,1,2.0,987,23,compile,375518,0
chain,chain_2,2,1,2.0,987,23,urdf,24035,1194
chain,chain_2,2,1,2.0,987,23,sdf,16842,1778
chain,chain_2,2,1,2.0,987,23,gazebo,102112,3002
chain,chain_2,2,1,2.0,987,23,mjcf,7003,668
chain,chain_2,2,1,2.0,987,23,dot,1844,257
chain,chain_2,2,1,2.0,987,23,mermaid,3246,346
chain,chain_2,2,1,2.0,987,24,compile,370108,0
chain,chain_2,2,1,2.0,987,24,urdf,23935,1194
chain,chain_2,2,1,2.0,987,24,sdf,26680,1778
chain,chain_2,2,1,2.0,987,24,gazebo,102423,3002
chain,chain_2,2,1,2.0,987,24,mjcf,6833,668
chain,chain_2,2,1,2.0,987,24,dot,1884,257
chain,chain_2,2,1,2.0,987,24,mermaid,3256,346
chain,chain_2,2,1,2.0,987,25,compile,398070,0
chain,chain_2,2,1,2.0,987,25,urdf,25248,1194
chain,chain_2,2,1,2.0,987,25,sdf,17193,1778
chain,chain_2,2,1,2.0,987,25,gazebo,107232,3002
chain,chain_2,2,1,2.0,987,25,mjcf,7244,668
chain,chain_2,2,1,2.0,987,25,dot,1954,257
chain,chain_2,2,1,2.0,987,25,mermaid,3477,346
chain,chain_2,2,1,2.0,987,26,compile,388542,0
chain,chain_2,2,1,2.0,987,26,urdf,24686,1194
chain,chain_2,2,1,2.0,987,26,sdf,16972,1778
chain,chain_2,2,1,2.0,987,26,gazebo,105358,3002
chain,chain_2,2,1,2.0,987,26,mjcf,7424,668
chain,chain_2,2,1,2.0,987,26,dot,2053,257
chain,chain_2,2,1,2.0,987,26,mermaid,3436,346
chain,chain_2,2,1,2.0,987,27,compile,244681,0
chain,chain_2,2,1,2.0,987,27,urdf,15880,1194
chain,chain_2,2,1,2.0,987,27,sdf,11272,1778
chain,chain_2,2,1,2.0,987,27,gazebo,66947,3002
chain,chain_2,2,1,2.0,987,27,mjcf,4519,668
chain,chain_2,2,1,2.0,987,27,dot,1222,257
chain,chain_2,2,1,2.0,987,27,mermaid,2014,346
chain,chain_2,2,1,2.0,987,28,compile,241655,0
chain,chain_2,2,1,2.0,987,28,urdf,15509,1194
chain,chain_2,2,1,2.0,987,28,sdf,16501,1778
chain,chain_2,2,1,2.0,987,28,gazebo,68218,3002
