family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,13,sdf,11231,1778
chain,chain_2,2,1,2.0,987,13,gazebo,67718,3002
chain,chain_2,2,1,2.0,987,13,mjcf,6622,668
chain,chain_2,2,1,2.0,987,13,dot,1533,257
chain,chain_2,2,1,2.0,987,13,mermaid,2043,346
chain,chain_2,2,1,2.0,987,14,compile,260501,0
chain,chain_2,2,1,2.0,987,14,urdf,16491,1194
chain,chain_2,2,1,2.0,987,14,sdf,11131,1778
chain,chain_2,2,1,2.0,987,14,gazebo,69931,3002
chain,chain_2,2,1,2.0,987,14,mjcf,5120,668
chain,chain_2,2,1,2.0,987,14,dot,1432,257
chain,chain_2,2,1,2.0,987,14,mermaid,2194,346
chain,chain_2,2,1,2.0,987,15,compile,253107,0
chain,chain_2,2,1,2.0,987,15,urdf,16281,1194
chain,chain_2,2,1,2.0,987,15,sdf,11141,1778
chain,chain_2,2,1,2.0,987,15,gazebo,67297,3002
chain,chain_2,2,1,2.0,987,15,mjcf,6533,668
chain,chain_2,2,1,2.0,987,15,dot,1412,257
chain,chain_2,2,1,2.0,987,15,mermaid,2114,346
chain,chain_2,2,1,2.0,987,16,compile,256363,0
chain,chain_2,2,1,2.0,987,16,urdf,18765,1194
chain,chain_2,2,1,2.0,987,16,sdf,11101,1778
chain,chain_2,2,1,2.0,987,16,gazebo,74770,3002
chain,chain_2,2,1,2.0,987,16,mjcf,6743,668
chain,chain_2,2,1,2.0,987,16,dot,1523,257
chain,chain_2,2,1,2.0,987,16,mermaid,2194,346
chain,chain_2,2,1,2.0,987,17,compile,254319,0
chain,chain_2,2,1,2.0,987,17,urdf,16411,1194
chain,chain_2,2,1,2.0,987,17,sdf,11251,1778
chain,chain_2,2,1,2.0,987,17,gazebo,67467,3002
chain,chain_2,2,1,2.0,987,17,mjcf,6642,668
chain,chain_2,2,1,2.0,987,17,dot,1453,257
chain,chain_2,2,1,2.0,987,17,mermaid,2094,346
chain,chain_2,2,1,2.0,987,18,compile,252296,0
chain,chain_2,2,1,2.0,987,18,urdf,16310,1194
chain,chain_2,2,1,2.0,987,18,sdf,11261,1778
chain,chain_2,2,1,2.0,987,18,gazebo,67788,3002
chain,chain_2,2,1,2.0,987,18,mjcf,6513,668
chain,chain_2,2,1,2.0,987,18,dot,1453,257
chain,chain_2,2,1,2.0,987,18,mermaid,2094,346
chain,chain_2,2,1,2.0,987,19,compile,260852,0
